Severity,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Weather_Condition
2,35.17171079140446,52.64136103948782,28.857603506938833,0.12676417558490694,49.917339069431144,Rain
1,24.324340875837805,78.08258334109281,28.27787439903345,2.202032866812381,34.57045231793446,Thunderstorm
3,36.021738201155856,76.89132100912617,29.49834615797693,7.875231409323539,41.63370085954992,Clear
2,1.0693697301619771,35.422067803427595,30.125041238494774,2.3461719243031087,16.747618388372764,Clear
3,50.499810416497695,69.42771170796391,30.253543484497477,1.107295110395159,25.417066404327777,Thunderstorm
2,92.22996257639142,94.12899503942769,28.178587696744536,9.490805599945391,39.84946239421657,Snow
1,41.81476145304557,62.56693299249064,29.019867694714605,6.224701163516194,38.03247361834933,Clear
3,48.68590062574788,14.841012338263715,28.8645152996423,0.6002594943566586,16.701721443963795,Snow
3,98.827461939384,67.97086292790951,28.312900968962005,0.6224396649490282,16.22051175119015,Cloudy
2,78.84813604932431,10.490438634931131,29.087413932796018,6.121221256991697,33.14056014560656,Clear
3,48.66361719276986,87.21104087930271,28.897960327417707,5.401288020649116,46.682959073599726,Clear
2,16.07739074648515,51.66604958019403,29.90349768801783,0.6837477239298484,21.939299533706503,Clear
2,103.88974455829533,38.514073631157956,30.64990799120114,2.2431547497333537,17.6470899654608,Snow
2,60.78285623667817,5.700659464969238,29.364525162619646,9.290429144855883,44.73435181180909,Snow
2,10.960665415497076,38.078373459210965,30.239995518300454,5.720108104810173,34.15280307282904,Clear
1,17.67676536932145,90.32066679157894,28.438031101332022,4.4032539814783025,19.41379898530412,Snow
2,92.43863245107443,2.098299628630318,30.684899135931595,2.5015541192036608,2.863811542389727,Snow
4,-13.819621307756236,47.464815778180494,28.457784214645276,1.33698042301871,36.074463602389244,Clear
3,118.89290618403481,93.11580911106223,28.57630354179817,4.02631684110681,17.644324534519,Rain
4,-1.7507648399291504,39.48409997650211,28.31939141076303,9.223665593313005,3.5283098886179864,Snow
1,91.44959355557124,42.81756874621504,28.92903850456161,0.4871139567754168,30.61445436231884,Rain
4,35.268544348035604,57.85600551991199,29.657231340146577,9.909788159428667,16.15034352469219,Thunderstorm
3,48.91026566024536,46.293733357718345,30.96398233421898,2.0781272020200783,16.92282541552647,Clear
4,103.2910808450409,16.86016912375524,30.38010410397263,4.087673603990093,23.958506537394637,Clear
1,37.80756654248985,1.8555539069860405,29.141307408675946,0.45051308165717563,35.87373836642275,Snow
2,55.249125514252825,60.98116579787016,29.727538173710712,5.847822031080313,13.816523881814707,Snow
4,-13.098047262716207,92.08065870078121,29.869924092817623,4.835552654009916,4.047295788945049,Haze
1,-19.67135365855656,10.636413302716562,30.46818166374204,6.667070347347799,21.22128607197531,Clear
1,14.271982220241625,21.095271925275338,30.2093553562594,5.426781272914726,2.746271155819718,Clear
3,75.28163300862742,37.02294858249735,29.70787338091342,3.98177784647069,34.86342549461082,Rain
3,-3.022914929720862,80.87422290211197,30.00754908111897,7.3775669781167075,47.96217339612871,Cloudy
4,-4.07332576736308,26.92603164709776,30.2377528328887,0.25021127786957753,32.93794038240658,Rain
2,37.53448512502646,88.20544042787685,28.399432177400215,5.410290208745952,13.769522487542678,Fog
1,70.69718540515171,5.495787465006641,28.60136638391614,1.1387620382900931,9.085119376880174,Clear
4,79.69007891471027,94.09566212589348,30.06575286672255,4.360083330858333,11.639178565004492,Rain
1,4.98309437377247,56.07470778737649,30.551276685962897,7.911253168580164,11.080500158406076,Clear
1,-8.857659367914057,65.87776784877045,29.227786848099303,1.4246074626040017,15.691525302225784,Thunderstorm
2,111.6555847523762,36.76895225363531,30.93967096741362,9.358103487724852,4.867333906407245,Clear
2,16.49329355869424,78.19942855110604,28.648215198020118,8.885046923914045,44.78595288232176,Rain
4,99.46850966522133,16.656625008440606,29.250097846130316,4.1490507086669846,44.25602476647539,Clear
2,100.88880306479456,4.891182527848703,29.135569130389758,0.0597484072593657,30.76181267840975,Thunderstorm
2,88.15316284675622,39.551694310755714,30.790887822179286,7.89744826674486,3.0960183436512576,Snow
4,3.6367049313598123,85.36957139810394,28.856135552717618,8.80895803412283,40.200037036088304,Haze
2,95.05220429558804,75.49268366376947,29.412372334126648,1.7473809235543258,3.089429186912268,Clear
3,87.69507829382214,51.7155970488958,28.56170151884599,9.161922088165571,5.321061188156589,Clear
1,63.54121861487039,57.21377471653535,29.56379871568733,9.14097277294696,16.264819632213506,Clear
1,27.208284923653387,12.989282629875543,30.572212508390773,4.712908510341904,21.57351588327801,Snow
1,16.751204597316175,84.06815086175821,28.912118385671693,7.980348107978418,17.69444783576596,Clear
1,-2.9355103087497447,78.6959682964197,30.432376216488485,4.449479782719884,8.261489048918197,Fog
4,51.365989366121994,65.64703938869427,30.733934746526877,5.640462659186179,5.606485884088707,Clear
1,61.93652257137852,46.61910363289385,28.21887366914369,3.198390098097633,42.97076133522083,Snow
1,30.30745867221021,96.44592682795124,30.269273608957754,1.5946934532082446,18.159061297596402,Clear
1,46.5502694753216,87.90319718764711,28.766030308451473,7.465365838140318,10.929968905575427,Rain
1,30.89202403169734,64.44304935146185,28.525982987609886,0.01392844519135683,24.349567831168773,Rain
3,69.74084802489817,37.18009977172879,29.803367176075106,5.795526896487814,1.8411700268975872,Clear
1,106.17628909151887,61.802227868151235,30.1168078486861,8.646860263784637,30.01405911661252,Thunderstorm
3,2.9488366865722817,57.544092653066535,29.184282957205642,2.2127728677645053,12.424479342479906,Fog
4,33.39723338643728,39.42419878349164,28.117521121246572,3.3289945679800237,29.90982070656622,Rain
2,-0.278395446879415,30.667397168807607,30.72611357259038,5.874858528644627,30.70625822229345,Rain
1,67.49212785709648,40.701079223732236,30.192240750542485,2.468702465311401,40.46120956793231,Clear
2,82.0418713284034,57.391140603339785,28.815000420049046,8.47486857330783,11.495237780473694,Rain
2,110.46778256364382,42.81348447110944,29.49059156723422,3.66603167112555,23.17323193096401,Rain
4,19.042069676535085,26.357448820138384,28.083378369901233,5.816137198198862,48.09436690958938,Clear
2,113.02956882116021,76.09633177608087,29.017848345417825,2.261211475992088,36.356242204231,Cloudy
3,-11.143225945105527,53.14674959574129,29.567605706755355,0.41386336990985706,48.76719040087792,Clear
2,64.42194087104234,6.767516322559997,29.55167084534875,1.7370026601366062,46.368285653855196,Clear
2,-12.001419291933804,36.83165056261255,28.624554634025625,0.46198937608803226,30.5374298403216,Rain
2,105.12838628667228,88.49134572119935,30.330242098551672,4.686038996132193,13.196517794107171,Snow
1,54.17326798980757,75.52365311999519,28.89658647557993,5.866373909180495,37.84620783312083,Clear
1,73.70876910679145,32.324678394400706,29.74123006953392,0.44675207685452745,34.90596229061464,Rain
3,96.42034962746335,93.81831520445091,28.814566676613925,0.9048222153793284,29.444506017869887,Clear
3,1.0434871477556271,7.660290835821016,29.27550361896031,4.855250268103509,34.89146142456505,Fog
1,-14.59718132866126,96.1234703892189,28.62254387575069,7.991799322009761,30.67932072726255,Rain
3,103.0433604277993,24.570509248467566,29.899023377596116,6.280091789157193,25.968951153642323,Cloudy
1,24.090651844250544,0.9094180302419264,29.27675308042405,1.0471022010386943,20.79777408416716,Clear
4,-1.9429528901968638,43.38080365183268,28.048351913463293,8.875422738414947,2.235418728872024,Cloudy
2,45.58457319219211,35.897042968700866,28.0844949820503,9.174502347897468,43.284395955159056,Fog
2,63.762850597442636,53.90890052067938,29.413402955414266,3.2495682784946087,43.27702912998729,Cloudy
3,-15.664115520848583,79.67728605698454,28.549677600716063,6.160177918813622,29.702365998446105,Cloudy
1,18.48539215599228,84.24308021504471,29.75512614443423,4.923271501847118,13.394215257907705,Rain
1,-15.408017601234558,40.12299996116918,29.224575345316065,9.420237686298222,1.406552201944622,Clear
3,38.84695448736986,42.98457437063502,29.963259506619167,5.087485329487357,0.0714402083487109,Fog
1,105.3140040692742,14.817773032947368,30.857185522191855,9.599658137120642,3.645369486126943,Clear
4,117.57133760909969,4.7547608881163494,29.58620840438576,1.993425505302061,17.99431631755825,Clear
2,69.18665749050786,64.12149902350247,30.362135810770297,3.4553675769567995,9.419797299853888,Cloudy
3,2.6292771298428548,6.4437625552692275,30.259122988947812,7.813452400961374,13.252904281876177,Clear
3,106.81891459990281,73.38301194214559,30.765373312971597,7.836107355933678,34.9830188652466,Clear
1,52.27469524800847,53.90901450222475,28.642053601714018,7.321832739567052,47.95748871795788,Snow
3,1.5249036944085326,19.85829782260834,30.48198091235482,8.596114646653042,10.338792151001625,Cloudy
4,109.0417337232326,53.95229435126496,30.71656113551406,7.025461729438121,23.282196706824475,Cloudy
1,86.04566710123441,18.299771660209885,29.178288942842734,6.360851444722338,49.57397007497051,Rain
1,82.43873818124122,43.8737207510412,28.941448583796905,4.589250130775121,46.58371991170894,Clear
1,79.28529853121665,79.95603162422289,30.856107729034864,4.670877433293269,17.61581515146156,Snow
1,8.047574953501925,46.19192934106374,29.882898466416606,4.061614932042417,15.98445233990416,Snow
4,9.54093683905365,14.869931829754822,29.142029455724405,6.202117997038203,12.1085320168624,Clear
1,76.3610197798157,72.38286818229452,30.37548316279489,4.066639292329936,7.770142491454446,Thunderstorm
3,10.761185015455563,18.676841627000883,28.913421704847146,1.4749431408659697,23.002603956438918,Clear
4,41.41403755242684,73.85498743701095,28.529222758209585,1.0652961620864676,17.056025670337377,Clear
2,89.48025558315179,47.93522892158333,29.631908907393118,9.244722752437779,37.24187969351975,Clear
2,89.75335253369774,45.37417590943016,29.69863613473181,0.24738907537883104,11.843325191525555,Thunderstorm
3,43.45664815362035,85.14350378574747,30.477239446802013,1.0546726180565247,36.81661195100246,Clear
3,90.90659135853431,70.86035243406687,29.37108206506129,4.453048746455867,14.40732929909872,Rain
4,97.40705146772795,3.291079695493926,30.443759618516026,2.629262669043798,29.63643923237796,Cloudy
2,71.66860517979643,29.617431460160237,28.933968038045016,4.058489004021459,31.92150481973656,Clear
2,11.979619323178824,87.09206608498987,29.726104606533376,1.1744738159388335,33.58907127501664,Clear
2,18.36164925397665,1.832616854519864,28.625418336702147,1.3090693684737398,8.766949301863086,Clear
2,24.07776175722295,54.52534462619704,29.15633785274979,8.006579087251154,14.135568486084715,Rain
2,-3.6474249172467204,72.78256691739439,30.572619093498552,7.5910874410030384,12.305784270261661,Rain
1,18.24234685179232,62.18560854845758,28.647964580307264,1.0425286572461434,28.808020550774017,Fog
3,9.332691403754495,76.05322021044364,30.430718388697805,6.6779041489902005,3.7873201135683434,Clear
1,43.7460249732043,72.56918489147458,28.84861497354222,6.093113233554833,25.912822498042505,Fog
2,107.1812567021171,69.20306951531133,28.10346915903836,7.133627226802297,4.37335278215209,Haze
4,-5.372755654445868,82.15398609256522,28.329803710170538,4.744489045624741,16.85279949665569,Cloudy
4,80.83750935263538,64.56906684495384,30.237638635962366,2.699868275334408,34.33530464755577,Snow
2,76.21962061783788,40.241849425698206,28.786212779506446,6.6367916935652795,20.628202750588436,Thunderstorm
2,-6.594412187129928,47.19091099145876,29.962436776723816,3.71357426522822,14.017091969111389,Haze
4,109.160136686812,71.67247826814506,30.0975967082717,2.1895290101216047,30.792858794951723,Rain
1,59.58610830195474,87.63060296667939,29.035355393304055,4.086290137192831,37.01345562410558,Clear
1,30.921572958995796,27.221880083977567,29.42475696163342,7.63269835600954,12.729246738629813,Thunderstorm
2,85.91540168934293,34.207679597107074,29.211301271367432,4.757931965362019,14.969995054793861,Cloudy
1,16.03116417622877,93.07393963624126,30.8420469890636,2.998642634334221,32.0146958475543,Clear
4,77.09137718648486,57.85117924094454,28.959846587054763,8.318686148238282,48.26116300902926,Thunderstorm
1,-14.440430939885388,17.896181713500102,28.54996912667488,8.816437551809347,10.693576833488782,Clear
2,97.51712526529808,66.36951389123827,29.096778528626736,4.332504237726748,32.71238178556048,Clear
4,42.74391858298459,99.07621555393796,30.008547122806036,3.746880207268947,45.32949205341941,Clear
1,69.13700801011184,82.34535644704,30.092088071084397,6.12698947018965,23.098338252218063,Clear
3,10.973294772935713,74.57411365514027,30.77217194608002,0.5797444605791302,15.84221132476623,Rain
4,74.79031977218271,20.804665426626922,30.64526345462743,6.913231605675971,33.34355326032707,Rain
4,88.11363862505873,87.61397846840072,28.864961561251828,7.822876053772468,1.5715903240393125,Rain
3,46.24984616381582,52.57888435355464,29.36548974690279,3.9744192725717165,18.0080275266687,Rain
3,66.4817693686512,88.92900220719557,30.241806964550303,1.7461585000739643,12.898701340855679,Fog
4,43.885629335135796,32.98278294248793,30.749611841806075,0.28818375140863495,11.231085138921399,Clear
3,105.17279169609837,6.205105263543276,29.011495038570676,6.372455994870999,8.987963176348163,Thunderstorm
2,49.70168527200468,47.59759686597461,29.333324302530986,2.689934066349098,36.853165079297696,Fog
2,97.85321926403465,26.983760481787765,30.698434811360826,4.638895871212842,47.754989766298216,Fog
2,92.1892881578348,71.52292897762982,29.075451619475267,3.8635552165753086,19.238532266097142,Rain
4,37.470674988769915,95.71065528560324,29.441538958575208,1.7488479594746265,2.4551653454020492,Haze
3,12.211828860046502,69.0974151151564,30.713512423654237,5.0836866846070405,35.94559068362889,Clear
3,36.851498558367936,88.69339297092034,30.406729653969546,4.595935227407379,26.910216723179474,Clear
1,95.67043260853082,45.30240136012063,28.730292775029408,6.241476228698323,36.1822306922904,Cloudy
1,11.868555014714929,77.16407371953017,28.9743851962358,2.5188499452978674,32.39520820994532,Fog
3,53.421088420084914,84.30434366717034,29.058876182378018,2.146390798534058,45.27179904817383,Clear
3,92.85354471450465,71.08756275835424,30.73821542029318,8.143450597564721,7.022009636345872,Rain
3,29.486846517973028,50.777728606956465,30.996801211313617,7.021922449640416,8.458092262987076,Rain
4,69.90934918037763,62.586610961536806,30.32201290646632,7.7220645169156334,17.078461201156852,Rain
3,14.388420366834033,70.05069956788803,29.45297890748052,1.2328981175502807,24.569440799872638,Rain
1,-4.700877648457611,25.30844032214269,28.030521454202436,2.2403964332701767,46.28568905038604,Haze
4,91.21379151299989,80.95792609149848,30.09246416979387,5.755315162036398,45.348211467498025,Haze
3,-6.1443927227810455,95.03245389672733,29.168083493493356,8.57201346872908,43.59360596346885,Haze
1,17.99339531114184,46.5239315179936,29.898959410685816,8.9211464316847,11.126346697179596,Rain
4,99.71531907964162,70.10671831098773,29.820081890387286,8.319099622549274,36.48381886068428,Clear
3,28.50570019101341,73.7025905790354,29.442496169723164,0.43397946084427375,19.174587204522968,Rain
3,116.22634893198256,66.22475475214803,30.833162193178968,8.208791846557263,46.55914637705402,Snow
3,117.16280686834037,54.71151083286355,28.069439036066026,8.990911775210817,10.726791818927856,Clear
4,17.558642863497937,88.16479545748106,30.136397453417764,0.5674909015265206,7.06289766019797,Snow
1,-14.263048885015337,44.892670926889444,29.229519604898638,4.1628089377698805,42.11925873167564,Snow
1,78.70885978875307,6.110295648660358,30.141371351474834,5.366103232967017,35.84537975595041,Thunderstorm
2,43.13811037076812,84.45563757121603,30.025658942618897,2.3275037288349965,41.071083911191494,Clear
3,-5.89460184565932,67.39812723165507,28.030714007727987,5.166856560371106,7.897169383906383,Snow
2,79.053194656926,84.92586264996466,28.856015485524015,8.859557879610646,44.239634387473146,Rain
2,-15.63551272433103,13.85474424446943,28.56727456151134,8.669425063457645,33.881017832356825,Clear
1,101.8275366689139,3.075294050971633,28.500959058827476,9.39837281257481,32.578040144928835,Clear
4,-0.5886459241374773,93.43745403825014,30.185430052363397,4.841097983945421,29.129193154902744,Clear
4,-2.1763369754585007,14.772830585057427,28.718654047279372,4.1056694529392015,38.24382427955882,Clear
1,4.594121715601833,80.96523320704519,29.424212844961904,6.657878190323534,20.78041569403118,Clear
4,114.4372901888893,82.32099421806357,28.74096698585704,4.167605776010341,6.641062296658362,Thunderstorm
2,77.04371043553844,70.8705200549003,29.74070147030599,0.4194459600085776,26.96324332470983,Clear
3,92.19201496490913,13.126221109287094,30.161721304179903,7.19921452170455,37.405097888678114,Cloudy
1,35.66889800258542,66.73986245608076,28.99322421609453,2.8098394128282376,7.6823726443830065,Thunderstorm
3,27.083781850693775,88.90865833268656,29.809062544861366,0.49085312267190484,11.201033380560105,Rain
4,12.827760949643789,42.55316448008833,30.474564323241218,0.20621076526904147,34.827281103308934,Clear
3,47.29072396373725,41.351685437859885,28.282672855493473,9.313612685773181,13.482546704864106,Rain
4,57.256022694783596,44.285830957941904,30.132011797123813,2.520760086441689,8.497043029330047,Clear
4,68.44847811138575,8.227189067620644,28.969434833306142,4.478991925230636,44.46960386526492,Clear
2,15.996590559817236,89.20255690299734,28.367949869574833,9.505764528988554,8.044767802707781,Rain
4,112.81157132641869,86.91828639805104,29.636962622843047,4.675169787807252,17.20742895236713,Clear
2,3.766189748999018,99.79093217902863,28.678786957803194,0.7860932352631134,21.42151461992722,Fog
2,115.19144446729771,58.518314149841345,30.464085378007475,5.519360472466593,23.806999279519818,Rain
2,-17.92014284894947,75.11916364513857,28.128687728593228,0.8819865345406519,18.065496291024306,Cloudy
1,47.35759685435839,20.267190630730468,28.295958688812693,0.9508787837353638,45.626924969956534,Clear
1,26.671497336318794,66.75288182241695,29.56298837795745,8.514770738024598,32.93126105881273,Clear
4,42.87727795023511,64.97328487573907,29.76682535223087,2.8942154336458947,17.97473246113513,Rain
2,59.89304105731047,90.12087358416125,30.18965999356824,6.786702001124363,17.885985976880995,Cloudy
1,40.98248212177926,83.07927228390741,28.777782184756582,5.0892433532866175,25.14762495923738,Cloudy
2,38.0785590422233,93.84664626177631,30.525281224639876,2.2232669120441417,1.6831602084816655,Snow
3,82.58127815786291,86.88334727016075,30.85942701932135,5.178202986532076,46.33214194164798,Rain
3,76.02267851210505,86.8693894898852,29.497117910784592,0.6899353589975277,11.165468885702111,Snow
3,96.6579794850187,6.372332668871827,30.281594094909405,3.472123495897094,34.87962828444433,Clear
4,14.99425737352938,84.59619526959558,29.57454506363138,5.228362250204917,38.8861373502865,Rain
2,65.3339913655689,60.747839450311815,28.20840108823663,2.2839433808565204,41.36915075936547,Rain
3,61.927269954999545,38.04444517659612,28.978334538527864,6.601881301813605,8.28211549337548,Clear
1,31.763293522176426,5.651462438806232,28.262460068881044,0.5181192169630677,26.83465348778693,Cloudy
3,48.04805586637532,67.76737747680467,30.96663735776504,4.848098978706269,4.183718106993506,Cloudy
3,23.92950006280202,32.820175053761744,28.687077736220132,7.149957812893834,40.239617265677765,Clear
3,-0.14178433362207343,46.777626498603475,29.907701258247155,4.299460589567729,24.322576697919523,Haze
4,9.932169492782595,68.17284370551343,28.853035305834812,8.74586415318938,7.924452946173888,Clear
1,-5.228089503831848,91.17745470241428,29.959738646067777,6.321927812406656,35.93394728040318,Clear
2,75.62974052661738,82.54369156049984,28.631205072611447,9.584929160587377,16.558492437598893,Thunderstorm
1,72.50183503528122,45.059712910359984,30.355810197730225,2.841218127749787,5.725330188005379,Rain
2,113.08489202118218,38.778315744637894,28.332434808509905,9.387893308547472,23.05369124968238,Cloudy
4,82.15497791061378,23.977973884404747,30.68545120027084,6.0682258988569675,11.762329935485738,Clear
4,-12.713582574141597,37.242675117596825,30.521265077622385,7.451788992133986,47.511091786872115,Cloudy
4,103.79432435005359,11.10463872918983,30.036422030915155,9.021611170434468,18.068082890338864,Cloudy
4,100.77452281240161,97.11055083647545,28.202243881428544,5.511971879918209,28.622645257325,Rain
2,42.06484490817781,57.391744395957886,28.625707084986786,8.621807919496653,47.418049922853086,Fog
3,62.02082707390902,12.780584279521289,30.578084787073227,5.416969395880553,19.68605932839803,Haze
2,116.65096654615263,35.28060092659058,28.365923302907785,5.991989276172377,17.906343688797772,Rain
1,54.52261093874327,54.703914362065596,28.46779628892406,4.450985728973855,8.120282019663799,Rain
4,106.74505597265257,53.288563664086965,29.632009971266562,1.4563855184010288,46.91517822828826,Fog
4,-8.374573906573898,3.5503368718632355,28.822532319023033,5.535032333488666,40.03723891731193,Clear
1,6.7472616192156,95.08410342291114,28.66622709983179,9.774482302661811,11.050549451094604,Haze
2,41.7056920817845,27.53756814749446,29.727440295544543,7.871859957322843,16.633721387416596,Clear
3,61.865953167222656,1.6184668931891188,29.117730029374087,7.474984847534364,45.745588904097566,Rain
3,94.27189926079203,7.644400895028247,28.421679690309006,6.433088027296296,26.86397979039125,Fog
1,118.35669612004617,58.019490324797694,29.604561302636395,3.4790867348724452,27.816714330293994,Rain
3,34.4392095063763,13.778552067509686,29.161037209835868,1.6961519447837847,32.40722409756897,Clear
2,-13.36181094038811,4.172479285350327,30.203550322821307,2.2455160164268984,38.1081908953899,Rain
2,92.16401046134547,37.962646641271135,28.308266326961768,0.06322089542650122,46.9642772832165,Cloudy
1,64.61330067159314,62.27611923401886,29.86183973183792,6.734804208983547,40.11125367350125,Rain
2,7.796000241548235,11.183980484161237,29.309479980829742,8.118775585564338,46.72745992320107,Clear
4,49.27598392699882,31.332783215131556,29.21818562515721,2.6891135119805973,41.03048790761179,Snow
1,83.92343437472141,41.776067162454225,28.696863064025024,0.9185039964427189,2.3217030307333184,Snow
2,87.85765018961013,15.946009778676718,28.091278084608135,3.3572706782191784,5.876731026847098,Rain
1,49.946577679826675,50.60738984667101,30.543067583093936,2.920512294169779,44.2446462823167,Clear
3,22.73003421804028,8.52140869017709,28.97923025810328,4.508763607777318,1.3848224522628516,Clear
2,116.32396148538908,4.651849634506866,30.043273119189543,2.64102054321011,39.70873244099653,Snow
4,72.870765533909,51.98353671551348,30.84276219933012,3.397327053450291,42.49218659517561,Rain
2,37.153252708481816,24.789697275087562,29.694970894246396,9.075547793492426,20.77322810412262,Rain
1,19.264851388651337,9.537380789802752,29.1914407075596,3.348353528896062,17.74273764116099,Clear
1,82.3544176204987,42.39125874876323,28.80482069904611,7.85518046729897,9.72021095590248,Clear
2,13.905682383127477,91.51407395173948,30.80213137794248,6.258337002244594,2.4459435831181486,Fog
4,4.039398456316341,72.41924466541549,30.046230454153427,3.3753794563137385,37.26914781554968,Rain
4,54.17674445468984,81.56159153470276,29.99584417976968,8.177882697803504,3.6863542223693315,Clear
4,20.59823497017986,87.19139887586364,29.27847497543583,5.950760695962649,47.233481400446045,Clear
1,68.04672028930611,97.26277413964189,30.535146138602293,0.08618727598900366,14.837173138753096,Clear
2,-3.488585517607312,76.3246573514173,30.14101656102846,0.6872820157239978,39.712215879711586,Rain
3,71.69175463942501,60.84079219394797,28.84954981534305,7.526395594523189,2.984132551840535,Snow
1,19.661513919678313,36.54258803022472,29.798735980075143,4.465277895851943,26.8139342325936,Clear
4,-19.96598917916822,18.164323655771607,29.290581863803798,4.055077917435406,17.454976854527448,Rain
2,-2.228951925615309,68.66598739832943,28.01977048848914,1.4582718419580798,1.5000552589068405,Clear
4,110.70615289691318,99.49499861219418,30.422870294505394,1.5731859396127024,32.78996772045858,Clear
3,101.42964947615009,46.735868461891904,28.368491046759104,7.977524500959006,47.15813604542474,Cloudy
4,12.705264485073158,72.36793680928076,29.529863518007843,8.290171339614552,0.5376383601532864,Snow
4,88.97206663636877,49.50924499931561,29.008678579254447,5.600025406387292,13.52184630901202,Fog
3,65.2000230443564,43.19334233634766,29.026267123602032,2.951278098056874,35.18028713487825,Clear
2,115.92665960298172,41.030561355991516,29.432094650241424,9.327008166678302,43.562686202081494,Clear
1,32.30479233476827,50.46246829316976,30.991069312059235,6.239623909952266,9.538958675003906,Rain
2,75.40448575240397,36.689566186537505,29.225139041894426,7.966421194517882,3.535839226938442,Snow
3,-11.1049988606514,74.87733218218078,28.54698768944972,0.032829202882154185,0.43207001685354185,Rain
4,35.474628554296835,87.42720265915166,29.840819014148106,4.503196008753605,10.76032108280921,Rain
2,114.93447256634528,88.28853066451842,28.708863124118565,8.709490863199559,3.5658646027123764,Clear
1,55.457322423016876,22.769871342582594,28.316647410138852,3.382332832327213,17.969104455129898,Rain
3,20.303130466878244,89.59091387314908,28.15052251619779,7.26551176872281,22.00628874769234,Cloudy
2,-3.1620651619950415,34.155123185510504,28.06864382205905,6.576748251286455,23.99619029411031,Rain
1,78.49396762541426,30.930766548529764,29.29349394493319,1.5221836635429942,7.11646551223038,Clear
3,70.27984608016175,72.6756057398236,29.28017733962018,7.749038272544051,23.199402441329475,Rain
1,32.35141990452845,30.469634008628944,28.556636200233857,1.1252679031279889,0.4525820877931519,Fog
3,113.1317892612168,5.296640560971011,30.352057161313628,7.2791409657194075,11.971054406102283,Clear
4,-16.891606181700954,37.3617772310308,28.387811883759635,9.909683367790944,18.454302465465993,Rain
2,22.52133922845561,72.1465600358349,30.745951577917907,9.579814318117627,5.91757879717833,Haze
1,108.9497280819414,32.695842027017655,29.762727932929817,8.002417430570047,40.70022986586587,Clear
3,24.930961364721654,62.95590559951465,28.082849128314788,5.345174242297022,10.060619615407706,Clear
1,15.315396739723852,66.01194442631304,30.88891787722815,6.7482457582074,37.744485582313395,Snow
1,54.790857390374626,73.37360117263562,28.923823778637562,7.281083903440927,23.694651972791377,Clear
2,95.3322449888753,89.71304663109365,29.34992487873356,0.08401524278238703,23.98715465725822,Clear
4,-5.559453477029452,43.256449926843146,28.852806078983658,1.0236622095295644,32.259716805281336,Clear
1,112.02289935040307,16.643207666245708,30.185263894101332,5.970591320788624,2.2138855816499383,Clear
3,91.31020336536297,31.892571543188943,29.457040662158615,0.06534540142909107,3.9379670000071423,Cloudy
3,5.3750357772172705,43.216725517398594,28.397118878207507,9.089056507734973,16.342174488625705,Fog
4,79.68111456774278,71.38914693281131,28.312611857078362,4.896627132250778,20.84112502508611,Clear
3,33.894221169258,1.3122125561633502,30.176126239973726,2.5776707560512166,21.497039859740987,Cloudy
4,36.32125493068462,31.578538343987894,28.711244214793815,3.9382116959759927,33.8443565412734,Snow
3,89.66061294144129,77.98425810193169,28.413380123915417,8.507764106400028,0.03525059180761181,Rain
2,114.7898731173025,67.08577033306953,29.498282790993528,9.271928737641158,47.95525460398443,Clear
1,-2.2681778013928486,73.17399735856051,30.408295862608913,1.1623498047732006,8.724370548847244,Fog
2,38.88823316303471,81.18107694391948,28.83634823761939,7.779606339555767,12.431583815261838,Clear
1,47.33182513180249,78.32357188779623,28.829294835102424,5.782271182165303,45.281359226258175,Clear
1,32.68365437369967,68.21831661527781,30.50164378078113,5.855027576644867,0.27457004347761216,Clear
1,30.846477320271504,43.96615323705906,28.443501383706348,7.7945212189582636,49.565304077947694,Clear
2,-12.682386541376484,98.35983288781539,29.85018277535964,2.228446867859575,1.7978667813551674,Fog
1,75.97540687876726,56.90731955900738,30.865040448947756,5.310449679749583,6.027275974677981,Clear
2,41.070018396806354,20.27692093688391,30.52390944873192,3.193526154508092,12.005335627444408,Rain
4,7.271132370149747,29.28128551047844,28.185445701339187,0.9451234497651484,21.936082005645368,Clear
3,94.24469032228957,69.35624559704699,28.959732629684876,1.0507944555660387,25.922576685779614,Snow
3,92.3585047412279,92.47395651994636,28.427123396777848,1.3647147062515075,5.235923558433236,Clear
1,48.09482793244513,17.872012920589754,30.84772191306142,6.148998489048379,3.6836949310514457,Snow
2,21.783092560686477,8.234649574578635,30.957824698666244,1.0583019837731,1.5929518202884019,Clear
3,69.33298161150333,88.15310480420061,28.704979061620115,5.701038425901736,12.837535033710157,Clear
2,20.34129900883643,91.52779789128344,30.009097134486257,5.882970579772597,46.07664867976212,Clear
2,13.041110245319686,27.63793453158995,30.524895196141355,9.038965101218912,19.492125944395156,Snow
1,82.27205156368574,37.72857243712399,28.70104085324343,6.263765963255143,38.20036960472746,Clear
3,-14.354466439066902,66.01879974978584,28.563041902962933,9.855878408815013,9.509409726947538,Snow
1,-6.732414055156845,32.99300208424748,28.033633069741843,0.3099257994083482,3.2339612863302114,Clear
1,-19.04965563669743,87.71587082700529,29.235887370824578,7.041461366451189,27.71398942418314,Thunderstorm
3,1.4120461065596608,10.757870271386272,30.69831238718415,0.2648007805304331,41.1046200185251,Rain
3,-10.341398780535675,3.798222096019521,30.708938947169045,7.293775778747036,44.92299583317725,Clear
